"REF_DATE","GEO","DGUID","Trade flow detail","Product","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703587","9.18.4","198958","","","","0"
"2011","Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703587","9.18.4","549914","","","","0"
"2012","Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703587","9.18.4","204579","","","","0"
"2013","Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703587","9.18.4","154201","","","","0"
"2014","Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703587","9.18.4","368570","","","","0"
"2015","Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703587","9.18.4","382637","","","","0"
"2016","Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703587","9.18.4","457350","","","","0"
"2017","Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703587","9.18.4","547061","","","","0"
"2010","Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113703588","9.18.5","8266","","","","0"
"2011","Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113703588","9.18.5","17120","","","","0"
"2012","Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113703588","9.18.5","36476","","","","0"
"2013","Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113703588","9.18.5","42619","","","","0"
"2014","Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113703588","9.18.5","42786","","","","0"
"2015","Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113703588","9.18.5","10511","","","","0"
"2016","Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113703588","9.18.5","201","","","","0"
"2017","Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113703588","9.18.5","25567","","","","0"
"2010","Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703589","9.18.6","248749","","","","0"
"2011","Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703589","9.18.6","276104","","","","0"
"2012","Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703589","9.18.6","204948","","","","0"
"2013","Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703589","9.18.6","240249","","","","0"
"2014","Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703589","9.18.6","117118","","","","0"
"2015","Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703589","9.18.6","122651","","","","0"
"2016","Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703589","9.18.6","134059","","","","0"
"2017","Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703589","9.18.6","10695","","","","0"
"2010","Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703590","9.18.7","2631","","","","0"
"2011","Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703590","9.18.7","30633","","","","0"
"2012","Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703590","9.18.7","46721","","","","0"
"2013","Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703590","9.18.7","17794","","","","0"
"2014","Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703590","9.18.7","4532","","","","0"
"2015","Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703590","9.18.7","3022","","","","0"
"2016","Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703590","9.18.7","4804","","","","0"
"2017","Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703590","9.18.7","5690","","","","0"
"2010","Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703591","9.18.8","11657","","","","0"
"2011","Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703591","9.18.8","18908","","","","0"
"2012","Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703591","9.18.8","12576","","","","0"
"2013","Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703591","9.18.8","4955","","","","0"
"2014","Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703591","9.18.8","4300","","","","0"
"2015","Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703591","9.18.8","4862","","","","0"
"2016","Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703591","9.18.8","7183","","","","0"
"2017","Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703591","9.18.8","4604","","","","0"
"2010","Saskatchewan","2016A000247","Interprovincial imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703906","9.19.4","63595","","","","0"
"2011","Saskatchewan","2016A000247","Interprovincial imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703906","9.19.4","60755","","","","0"
"2012","Saskatchewan","2016A000247","Interprovincial imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703906","9.19.4","176736","","","","0"
"2013","Saskatchewan","2016A000247","Interprovincial imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703906","9.19.4","217983","","","","0"
"2014","Saskatchewan","2016A000247","Interprovincial imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703906","9.19.4","133745","","","","0"
"2015","Saskatchewan","2016A000247","Interprovincial imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703906","9.19.4","67070","","","","0"
"2016","Saskatchewan","2016A000247","Interprovincial imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703906","9.19.4","5723","","","","0"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113703906","9.19.4","7014","","","","0"
"2010","Saskatchewan","2016A000247","Interprovincial imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703907","9.19.6","775","","","","0"
"2011","Saskatchewan","2016A000247","Interprovincial imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703907","9.19.6","2326","","","","0"
"2012","Saskatchewan","2016A000247","Interprovincial imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703907","9.19.6","2084","","","","0"
"2013","Saskatchewan","2016A000247","Interprovincial imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703907","9.19.6","2905","","","","0"
"2014","Saskatchewan","2016A000247","Interprovincial imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703907","9.19.6","1164","","","","0"
"2015","Saskatchewan","2016A000247","Interprovincial imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703907","9.19.6","1594","","","","0"
"2016","Saskatchewan","2016A000247","Interprovincial imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703907","9.19.6","1648","","","","0"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113703907","9.19.6","42813","","","","0"
"2010","Saskatchewan","2016A000247","Interprovincial imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703908","9.19.7","122250","","","","0"
"2011","Saskatchewan","2016A000247","Interprovincial imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703908","9.19.7","26181","","","","0"
"2012","Saskatchewan","2016A000247","Interprovincial imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703908","9.19.7","60805","","","","0"
"2013","Saskatchewan","2016A000247","Interprovincial imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703908","9.19.7","109947","","","","0"
"2014","Saskatchewan","2016A000247","Interprovincial imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703908","9.19.7","116728","","","","0"
"2015","Saskatchewan","2016A000247","Interprovincial imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703908","9.19.7","162090","","","","0"
"2016","Saskatchewan","2016A000247","Interprovincial imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703908","9.19.7","97585","","","","0"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113703908","9.19.7","101467","","","","0"
"2010","Saskatchewan","2016A000247","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703909","9.19.8","4164","","","","0"
"2011","Saskatchewan","2016A000247","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703909","9.19.8","2518","","","","0"
"2012","Saskatchewan","2016A000247","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703909","9.19.8","2257","","","","0"
"2013","Saskatchewan","2016A000247","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703909","9.19.8","4506","","","","0"
"2014","Saskatchewan","2016A000247","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703909","9.19.8","4194","","","","0"
"2015","Saskatchewan","2016A000247","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703909","9.19.8","5381","","","","0"
"2016","Saskatchewan","2016A000247","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703909","9.19.8","3843","","","","0"
"2017","Saskatchewan","2016A000247","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113703909","9.19.8","3846","","","","0"
"2010","Saskatchewan","2016A000247","International exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113704288","9.20.4","1454482","","","","0"
"2011","Saskatchewan","2016A000247","International exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113704288","9.20.4","1946557","","","","0"
"2012","Saskatchewan","2016A000247","International exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113704288","9.20.4","2475272","","","","0"
"2013","Saskatchewan","2016A000247","International exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113704288","9.20.4","1703368","","","","0"
"2014","Saskatchewan","2016A000247","International exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113704288","9.20.4","2047800","","","","0"
"2015","Saskatchewan","2016A000247","International exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113704288","9.20.4","2065506","","","","0"
"2016","Saskatchewan","2016A000247","International exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113704288","9.20.4","2628856","","","","0"
"2017","Saskatchewan","2016A000247","International exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113704288","9.20.4","2921675","","","","0"
"2010","Saskatchewan","2016A000247","International exports","Oilseeds (except canola) [MPG111A02]","Dollars","81","thousands","3","v113704289","9.20.5","393474","","","","0"
