Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2005-01-01,"1209.23.19 - Creeping red fescue seeds, for sowing, o/t certified",Manitoba,The world,N/A,2322544,1710444,Weight in kilograms
2006-01-01,"1209.23.19 - Creeping red fescue seeds, for sowing, o/t certified",Manitoba,The world,N/A,1315174,1097975,Weight in kilograms
2005-01-01,"1209.23.20 - Tall fescue seeds, for sowing",Manitoba,The world,N/A,1372076,1059788,Weight in kilograms
2001-01-01,"1209.23.30 - Meadow fescue seeds, for sowing",Manitoba,The world,N/A,105919,87054,Weight in kilograms
2007-01-01,"1209.23.30 - Meadow fescue seeds, for sowing",Manitoba,The world,N/A,504298,299130,Weight in kilograms
2009-01-01,"1209.23.30 - Meadow fescue seeds, for sowing",Manitoba,The world,N/A,113248,51029,Weight in kilograms
1991-01-01,"1209.23.90 - Seeds, fescue nes, for sowing",Manitoba,The world,N/A,23767,19175,Weight in kilograms
1994-01-01,"1209.23.90 - Seeds, fescue nes, for sowing",Manitoba,The world,N/A,176980,148992,Weight in kilograms
2010-01-01,"1209.23.90 - Fescue seeds, nes, for sowing",Manitoba,The world,N/A,127949,84820,Weight in kilograms
1990-01-01,"1209.24.00 - Kentucky blue grass seeds, for sowing",Manitoba,The world,N/A,48482,75119,Weight in kilograms
1996-01-01,"1209.24.00 - Kentucky blue grass seeds, for sowing",Manitoba,The world,N/A,96892,82658,Weight in kilograms
2004-01-01,"1209.24.00 - Kentucky blue grass seeds, for sowing",Manitoba,The world,N/A,266494,204816,Weight in kilograms
1999-01-01,"1209.25.20 - Rye grass seeds, perennial, for sowing",Manitoba,The world,N/A,777837,464180,Weight in kilograms
2010-01-01,"1209.25.20 - Rye grass seeds, perennial, for sowing",Manitoba,The world,N/A,9259134,7168015,Weight in kilograms
1991-01-01,"1209.25.00 - Seeds, rye grass, for sowing (Terminated 1998-12)",Manitoba,The world,N/A,6292,20948,Weight in kilograms
1998-01-01,"1209.25.00 - Seeds, rye grass, for sowing (Terminated 1998-12)",Manitoba,The world,N/A,1211943,854728,Weight in kilograms
2002-01-01,"1209.26.10 - Seeds, Timothy grass, for sowing, certified (Terminated 2006-12)",Manitoba,The world,N/A,3499560,2445778,Weight in kilograms
1990-01-01,"1209.26.00 - Seeds, Timothy grass, for sowing (Terminated 1999-12)",Manitoba,The world,N/A,2288482,1819666,Weight in kilograms
1994-01-01,"1209.26.00 - Seeds, Timothy grass, for sowing (Terminated 1999-12)",Manitoba,The world,N/A,3643474,3233324,Weight in kilograms
1993-01-01,"1209.29.10 - Seeds, Brome grass for sowing (Terminated 1996-12)",Manitoba,The world,N/A,454332,202549,Weight in kilograms
1994-01-01,"1209.29.10 - Seeds, Brome grass for sowing (Terminated 1996-12)",Manitoba,The world,N/A,891623,318687,Weight in kilograms
2003-01-01,"1209.29.11 - Seeds, Brome grass, meadow, for sowing",Manitoba,The world,N/A,25329,1953,Weight in kilograms
2005-01-01,"1209.29.11 - Seeds, Brome grass, meadow, for sowing",Manitoba,The world,N/A,194425,46848,Weight in kilograms
2009-01-01,"1209.29.11 - Seeds, Brome grass, meadow, for sowing",Manitoba,The world,N/A,133826,34094,Weight in kilograms
2001-01-01,"1209.29.19 - Seeds, Brome grass, nes, for sowing",Manitoba,The world,N/A,63499,30993,Weight in kilograms
2009-01-01,"1209.29.19 - Seeds, Brome grass, nes, for sowing",Manitoba,The world,N/A,48610,12494,Weight in kilograms
2010-01-01,"1209.29.19 - Seeds, Brome grass, nes, for sowing",Manitoba,The world,N/A,79399,73143,Weight in kilograms
2007-01-01,"1209.29.21 - Seeds, Wheatgrass, crested, for sowing",Manitoba,The world,N/A,114386,36788,Weight in kilograms
1998-01-01,"1209.29.29 - Seeds, Wheatgrass, nes, for sowing",Manitoba,The world,N/A,1893762,321577,Weight in kilograms
1999-01-01,"1209.29.30 - Seeds, bent grass , for sowing",Manitoba,The world,N/A,85475,19627,Weight in kilograms
1995-01-01,"1209.29.40 - Seeds, Bird's-foot trefoil, for sowing",Manitoba,The world,N/A,1005563,193575,Weight in kilograms
1998-01-01,"1209.29.40 - Seeds, Bird's-foot trefoil, for sowing",Manitoba,The world,N/A,2230620,358711,Weight in kilograms
2001-01-01,"1209.29.40 - Seeds, Bird's-foot trefoil, for sowing",Manitoba,The world,N/A,965099,281185,Weight in kilograms
2002-01-01,"1209.29.50 - Seeds, Orchard grass, for sowing",Manitoba,The world,N/A,11303,4648,Weight in kilograms
2007-01-01,"1209.29.50 - Seeds, Orchard grass, for sowing",Manitoba,The world,N/A,78614,23648,Weight in kilograms
1992-01-01,"1209.29.90 - Seeds of forage plants, for sowing, nes (Terminated 1996-12)",Manitoba,The world,N/A,130638,74961,Weight in kilograms
1993-01-01,"1209.29.90 - Seeds of forage plants, for sowing, nes (Terminated 1996-12)",Manitoba,The world,N/A,201574,85232,Weight in kilograms
2007-01-01,"1209.29.91 - Seeds, Wild rye, for sowing",Manitoba,The world,N/A,90776,39433,Weight in kilograms
2000-01-01,"1209.29.99 - Seeds of forage plants, for sowing, nes",Manitoba,The world,N/A,1872534,199768,Weight in kilograms
2006-01-01,"1209.29.99 - Seeds, of forage plants, for sowing, nes",Manitoba,The world,N/A,1220670,600877,Weight in kilograms
2008-01-01,"1209.29.99 - Seeds, of forage plants, for sowing, nes",Manitoba,The world,N/A,3410861,1526644,Weight in kilograms
2009-01-01,"1209.29.99 - Seeds, of forage plants, for sowing, nes",Manitoba,The world,N/A,2477942,1033807,Weight in kilograms
1991-01-01,"1209.30.00 - Seeds, flower, for sowing",Manitoba,The world,N/A,2001,14,Weight in kilograms
2002-01-01,"1209.91.00 - Seeds, vegetable, nes for sowing",Manitoba,The world,N/A,22753,7493,Weight in kilograms
2007-01-01,"1209.91.00 - Seeds, vegetable, nes for sowing",Manitoba,The world,N/A,13207,22247,Weight in kilograms
1998-01-01,"1209.99.00 - Seeds, fruit and spores for sowing, nes",Manitoba,The world,N/A,23222,7078,Weight in kilograms
2003-01-01,"1209.99.00 - Seeds, fruit and spores for sowing, nes",Manitoba,The world,N/A,87909,119959,Weight in kilograms
2006-01-01,"1209.99.00 - Seeds, fruit and spores for sowing, nes",Manitoba,The world,N/A,5405,730,Weight in kilograms
2007-01-01,"1209.99.00 - Seeds, fruit and spores for sowing, nes",Manitoba,The world,N/A,73900,129014,Weight in kilograms
2008-01-01,"1209.99.00 - Seeds, fruit and spores for sowing, nes",Manitoba,The world,N/A,82541,122583,Weight in kilograms
1996-01-01,"1211.90.90 - Plants &pts of plants(incl seed & fruit) used in pharm, perf, insect etc nes",Manitoba,The world,N/A,86412,3463,Weight in kilograms
1998-01-01,"1211.90.90 - Plants &pts of plants(incl seed & fruit) used in pharm, perf, insect etc nes",Manitoba,The world,N/A,96971,2605,Weight in kilograms
1995-01-01,"1211.90.00 - Plants &pts of plants(incl seed & fruit) used in pharm, perf, insect etc nes (Terminated 2017-12)",Manitoba,The world,N/A,7639,323,Weight in kilograms
2004-01-01,"1211.90.00 - Plants &pts of plants(incl seed & fruit) used in pharm, perf, insect etc, nes (Terminated 2017-12)",Manitoba,The world,N/A,194513,41413,Weight in kilograms
2002-01-01,"1212.20.00 - Seaweeds and other algae, fresh, chilled, frozen or dried w/n ground (Terminated 2011-12)",Manitoba,The world,N/A,113522,0,Blank
1998-01-01,"1213.00.00 - Cereal straw and husks, unprepared, w/n chopped, ground or pressed or pelleted",Manitoba,The world,N/A,32680,227,Weight in metric tonne
1999-01-01,"1213.00.00 - Cereal straw and husks, unprepared, w/n chopped, ground or pressed or pelleted",Manitoba,The world,N/A,6415,40,Weight in metric tonne
1996-01-01,"1214.10.10 - Lucerne (alfalfa) meal and pellets, dehydrated",Manitoba,The world,N/A,2074874,14859,Weight in metric tonne
1998-01-01,"1214.10.10 - Lucerne (alfalfa) meal and pellets, dehydrated",Manitoba,The world,N/A,175727,764,Weight in metric tonne
1999-01-01,"1214.10.10 - Lucerne (alfalfa) meal and pellets, dehydrated",Manitoba,The world,N/A,27467,180,Weight in metric tonne
2004-01-01,"1214.10.10 - Lucerne (alfalfa) meal and pellets, dehydrated",Manitoba,The world,N/A,90106,400,Weight in metric tonne
2005-01-01,"1214.10.90 - Lucerne (alfalfa) meal and pellets, nes",Manitoba,The world,N/A,12835,70,Weight in metric tonne
2007-01-01,"1214.90.11 - Alfalfa in cubes, dehydrated",Manitoba,The world,N/A,371150,1003,Weight in metric tonne
1990-01-01,"1214.90.19 - Hay and clover, nes, (loose or in bales)",Manitoba,The world,N/A,1468145,11867,Weight in metric tonne
2000-01-01,"1214.90.19 - Alfalfa, nes, in bales or loose",Manitoba,The world,N/A,1767321,8907,Weight in metric tonne
2003-01-01,"1214.90.21 - Hay, timothy",Manitoba,The world,N/A,3357735,10469,Weight in metric tonne
2004-01-01,"1214.90.21 - Hay, timothy",Manitoba,The world,N/A,3331236,11931,Weight in metric tonne
2007-01-01,"1214.90.29 - Hay, nes",Manitoba,The world,N/A,24261,156,Weight in metric tonne
2002-01-01,"1214.90.90 - Swedes, mangolds, fodder roots, sainfoin, forage kale, etc, w/n pelleted",Manitoba,The world,N/A,65165,267,Weight in metric tonne
2000-01-01,"1201.00.10 - Soya beans, for sowing (Terminated 2011-12)",Saskatchewan,The world,N/A,14809,19958,Weight in kilograms
2005-01-01,"1201.00.10 - Soya beans, for sowing (Terminated 2011-12)",Saskatchewan,The world,N/A,8995,4836,Weight in kilograms
1999-01-01,"1201.00.90 - Soya beans, nes (Terminated 2011-12)",Saskatchewan,The world,N/A,299248,746194,Weight in kilograms
2007-01-01,"1201.00.90 - Soya beans, nes (Terminated 2011-12)",Saskatchewan,The world,N/A,2342505,5414539,Weight in kilograms
1990-01-01,"1204.00.10 - Linseed, w/n broken, for sowing",Saskatchewan,The world,N/A,18873,50919,Weight in kilograms
1998-01-01,"1204.00.10 - Linseed, w/n broken, for sowing",Saskatchewan,The world,N/A,218308,192097,Weight in kilograms
2004-01-01,"1204.00.10 - Linseed, w/n broken, for sowing",Saskatchewan,The world,N/A,7689940,18288264,Weight in kilograms
2006-01-01,"1204.00.10 - Linseed, w/n broken, for sowing",Saskatchewan,The world,N/A,1325813,2255268,Weight in kilograms
2006-01-01,"1204.00.20 - Linseed, including solin, for oil extraction, whether or not broken (Terminated 2016-12)",Saskatchewan,The world,N/A,120052230,382703513,Weight in kilograms
2009-01-01,"1204.00.20 - Linseed, including solin, for oil extraction, whether or not broken (Terminated 2016-12)",Saskatchewan,The world,N/A,161650223,333312704,Weight in kilograms
2010-01-01,"1204.00.20 - Linseed, including solin, for oil extraction, whether or not broken (Terminated 2016-12)",Saskatchewan,The world,N/A,188714198,434910598,Weight in kilograms
2007-01-01,"1204.00.90 - Linseed, including solin, nes, whether or not broken",Saskatchewan,The world,N/A,54719689,118498433,Weight in kilograms
2009-01-01,"1204.00.90 - Linseed, including solin, nes, whether or not broken",Saskatchewan,The world,N/A,61237922,87305576,Weight in kilograms
2008-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,The world,N/A,1518138199,2609645015,Weight in kilograms
2002-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,The world,N/A,313852,673446,Weight in kilograms
2007-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,The world,N/A,16022299,40792775,Weight in kilograms
2006-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Saskatchewan,The world,N/A,57541206,192197261,Weight in kilograms
2010-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Saskatchewan,The world,N/A,155189,326109,Weight in kilograms
1991-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Saskatchewan,The world,N/A,20794,17000,Weight in kilograms
1997-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Saskatchewan,The world,N/A,556610279,1287449426,Weight in kilograms
2000-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Saskatchewan,The world,N/A,488662291,1662000890,Weight in kilograms
1990-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Saskatchewan,The world,N/A,2870756,10628757,Weight in kilograms
1990-01-01,"1206.00.20 - Sunflower seeds, for oil extraction, whether or not broken (Terminated 2016-12)",Saskatchewan,The world,N/A,208420,774731,Weight in kilograms
1994-01-01,"1206.00.20 - Sunflower seeds, for oil extraction, whether or not broken (Terminated 2016-12)",Saskatchewan,The world,N/A,113456,314730,Weight in kilograms
1995-01-01,"1206.00.20 - Sunflower seeds, for oil extraction, whether or not broken (Terminated 2016-12)",Saskatchewan,The world,N/A,485510,1337993,Weight in kilograms
1999-01-01,"1206.00.20 - Sunflower seeds, for oil extraction, whether or not broken (Terminated 2016-12)",Saskatchewan,The world,N/A,445071,775335,Weight in kilograms
2005-01-01,"1206.00.20 - Sunflower seeds, for oil extraction, whether or not broken (Terminated 2016-12)",Saskatchewan,The world,N/A,373868,641460,Weight in kilograms
1993-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",Saskatchewan,The world,N/A,486935,1548766,Weight in kilograms
2005-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",Saskatchewan,The world,N/A,750664,1152481,Weight in kilograms
2009-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",Saskatchewan,The world,N/A,719212,538791,Weight in kilograms
1995-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Saskatchewan,The world,N/A,14033,26862,Weight in kilograms
1998-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,60046048,112638499,Weight in kilograms
2001-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,39018193,78007177,Weight in kilograms
2002-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,52704222,87788915,Weight in kilograms
2009-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,67582272,58741798,Weight in kilograms
2010-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,62309036,75510778,Weight in kilograms
2002-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,11150,19991,Weight in kilograms
2006-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,1293,1497,Weight in kilograms
2004-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Saskatchewan,The world,N/A,18600,2300,Weight in kilograms
2009-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Saskatchewan,The world,N/A,964055,144423,Weight in kilograms
2004-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,88422,28218,Weight in kilograms
2001-01-01,"1209.21.10 - Lucerne (alfalfa) seeds, for sowing, certified",Saskatchewan,The world,N/A,2533597,803986,Weight in kilograms
1999-01-01,"1209.21.90 - Lucerne (alfalfa) seeds, for sowing, o/t certified",Saskatchewan,The world,N/A,5653063,1800010,Weight in kilograms
2003-01-01,"1209.22.19 - Red clover seeds, nes, for sowing",Saskatchewan,The world,N/A,1194788,725743,Weight in kilograms
1990-01-01,"1209.22.20 - Sweet clover seeds, for sowing",Saskatchewan,The world,N/A,458190,852777,Weight in kilograms
2002-01-01,"1209.22.20 - Sweet clover seeds, for sowing",Saskatchewan,The world,N/A,430450,282778,Weight in kilograms
2006-01-01,"1209.22.20 - Sweet clover seeds, for sowing",Saskatchewan,The world,N/A,353709,277489,Weight in kilograms
1994-01-01,"1209.22.30 - Alsike clover seeds, for sowing",Saskatchewan,The world,N/A,155685,139746,Weight in kilograms
1990-01-01,"1209.22.90 - Seeds, clover nes, for sowing",Saskatchewan,The world,N/A,19612,22335,Weight in kilograms
1996-01-01,"1209.22.90 - Seeds, clover nes, for sowing",Saskatchewan,The world,N/A,204135,109001,Weight in kilograms
1997-01-01,"1209.22.90 - Seeds, clover nes, for sowing",Saskatchewan,The world,N/A,66571,20900,Weight in kilograms
1998-01-01,"1209.22.90 - Seeds, clover nes, for sowing",Saskatchewan,The world,N/A,468173,194530,Weight in kilograms
1990-01-01,"1209.23.10 - Seeds, creeping red fescue, for sowing (Terminated 1998-12)",Saskatchewan,The world,N/A,124540,100799,Weight in kilograms
1999-01-01,"1209.23.11 - Creeping red fescue seeds, for sowing, certified",Saskatchewan,The world,N/A,182523,83534,Weight in kilograms
2003-01-01,"1209.23.11 - Creeping red fescue seeds, for sowing, certified",Saskatchewan,The world,N/A,81459,56446,Weight in kilograms
1992-01-01,"1209.23.90 - Seeds, fescue nes, for sowing",Saskatchewan,The world,N/A,3504,2849,Weight in kilograms
1994-01-01,"1209.24.00 - Kentucky blue grass seeds, for sowing",Saskatchewan,The world,N/A,75904,17407,Weight in kilograms
2000-01-01,"1209.24.00 - Kentucky blue grass seeds, for sowing",Saskatchewan,The world,N/A,236954,84000,Weight in kilograms
2001-01-01,"1209.24.00 - Kentucky blue grass seeds, for sowing",Saskatchewan,The world,N/A,19232,6123,Weight in kilograms
2005-01-01,"1209.25.10 - Rye grass seeds, annual, for sowing",Saskatchewan,The world,N/A,58774,70025,Weight in kilograms
1999-01-01,"1209.25.20 - Rye grass seeds, perennial, for sowing",Saskatchewan,The world,N/A,19918,3107,Weight in kilograms
2008-01-01,"1209.25.20 - Rye grass seeds, perennial, for sowing",Saskatchewan,The world,N/A,557264,282844,Weight in kilograms
1996-01-01,"1209.25.00 - Seeds, rye grass, for sowing (Terminated 1998-12)",Saskatchewan,The world,N/A,118908,61139,Weight in kilograms
1990-01-01,"1209.26.00 - Seeds, Timothy grass, for sowing (Terminated 1999-12)",Saskatchewan,The world,N/A,235642,247332,Weight in kilograms
